LTER_site,local_site,location,project_site,date,rock_total,rock1v,rock2v,rock3v,rock4v,rock5v,microscope,magnification,individual_number,order,family,genus ,size,notes 
NWT,GL1,LAKE,Gl1_2E,2018-07-12,5,1,2.1,1.7,0.8,0.9,SZ51,0.8,36,diptera,chironomidae,NaN,1,
NWT,GL1,LAKE,Gl1_2E,2018-07-12,5,1,2.1,1.7,0.8,0.9,SZ51,0.8,37,diptera,chironomidae,NaN,1,
NWT,GL1,LAKE,Gl1_2E,2018-07-12,5,1,2.1,1.7,0.8,0.9,SZ51,0.8,38,diptera,chironomidae,NaN,1,
NWT,GL1,LAKE,Gl1_2E,2018-07-12,5,1,2.1,1.7,0.8,0.9,SZ51,0.8,39,diptera,chironomidae,NaN,1,
NWT,GL1,LAKE,Gl1_2E,2018-07-12,5,1,2.1,1.7,0.8,0.9,SZ51,0.8,40,diptera,chironomidae,NaN,1,
NWT,GL1,LAKE,Gl1_2E,2018-07-12,5,1,2.1,1.7,0.8,0.9,SZ51,0.8,41,diptera,chironomidae,NaN,1,
NWT,GL1,LAKE,Gl1_2E,2018-07-12,5,1,2.1,1.7,0.8,0.9,SZ51,0.8,42,diptera,chironomidae,NaN,1,
NWT,GL1,LAKE,Gl1_2E,2018-07-12,5,1,2.1,1.7,0.8,0.9,SZ51,0.8,43,diptera,chironomidae,NaN,1,
NWT,GL1,LAKE,Gl1_2E,2018-07-12,5,1,2.1,1.7,0.8,0.9,SZ51,0.8,44,diptera,chironomidae,NaN,1,
NWT,GL1,LAKE,Gl1_2E,2018-07-12,5,1,2.1,1.7,0.8,0.9,SZ51,0.8,45,diptera,chironomidae,NaN,1,
NWT,GL1,LAKE,Gl1_2E,2018-07-12,5,1,2.1,1.7,0.8,0.9,SZ51,0.8,46,diptera,chironomidae,NaN,1,
NWT,GL1,LAKE,Gl1_2E,2018-07-12,5,1,2.1,1.7,0.8,0.9,SZ51,0.8,47,diptera,chironomidae,NaN,1,
NWT,GL1,LAKE,Gl1_2E,2018-07-12,5,1,2.1,1.7,0.8,0.9,SZ51,0.8,1,trichop,leptoceridae,NaN,14,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,1,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,2,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,3,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,4,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,5,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,6,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,7,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,8,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,9,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,10,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,11,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,12,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,13,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,14,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,15,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,16,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,17,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,18,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,19,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,20,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,21,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_3E,2018-07-12,5,1,0.7,3,2,1.5,SZ51,0.8,1,trichop,apataniidae,apatania,10,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,1,amphipoda,gammaridae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,1,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,2,diptera,chironomidae,NaN,1.5,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,3,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,4,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,5,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,6,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,7,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,8,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,9,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,10,diptera,chironomidae,NaN,2.5,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,11,diptera,chironomidae,NaN,1.5,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,12,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,13,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,14,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,15,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,16,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,17,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,18,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,19,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,20,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,21,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,22,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,23,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,24,diptera,chironomidae,NaN,1.5,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,25,diptera,chironomidae,NaN,1.7,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,26,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,27,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_5W,2018-07-12,5,2,2.1,1.9,2,1.8,SZ51,0.8,28,diptera,chironomidae,NaN,2,
NWT,GL1,LAKE,Gl1_7W,2018-07-12,5,1.7,1.8,1,1.2,0.9,SZ51,0.8,1,trichop,leptoceridae,NaN,12.5,
NWT,GL1,LAKE,Gl1_7W,2018-07-12,5,1.7,1.8,1,1.2,0.9,SZ51,0.8,1,trichop,apataniidae,apatania,15,
NWT,GL1,LAKE,Gl1_7W,2018-07-12,5,1.7,1.8,1,1.2,0.9,SZ51,0.8,2,trichop,apataniidae,apatania,11,
NWT,GL4,LAKE,Gl4_1E,2018-07-17,5,2.5,0.5,2.5,0.7,2,SZ51,0.8,1,coleoptera,dytiscidae,NaN,3.125,
NWT,GL4,LAKE,Gl4_1E,2018-07-17,5,2.5,0.5,2.5,0.7,2,SZ51,0.8,1,trichop,apataniidae,apatania,6.25,
NWT,GL4,LAKE,Gl4_1E,2018-07-17,5,2.5,0.5,2.5,0.7,2,SZ51,0.8,2,trichop,apataniidae,apatania,5.7,
NWT,GL4,LAKE,Gl4_1E,2018-07-17,5,2.5,0.5,2.5,0.7,2,SZ51,0.8,1,ephemerop,ameletidae,ameletus,13.5,
NWT,GL4,LAKE,Gl4_1E,2018-07-17,5,2.5,0.5,2.5,0.7,2,SZ51,0.8,2,ephemerop,ameletidae,ameletus,14,
NWT,GL4,LAKE,Gl4_1E,2018-07-17,5,2.5,0.5,2.5,0.7,2,SZ51,0.8,1,diptera,chironomidae,NaN,2,
NWT,GL4,LAKE,Gl4_2E,2018-07-17,5,2.5,0.6,0.5,2.1,1.9,SZ51,0.8,1,ephemerop,ameletidae,ameletus,14,
NWT,GL4,LAKE,Gl4_2E,2018-07-17,5,2.5,0.6,0.5,2.1,1.9,SZ51,0.8,2,ephemerop,ameletidae,ameletus,13,
NWT,GL4,LAKE,Gl4_2E,2018-07-17,5,2.5,0.6,0.5,2.1,1.9,SZ51,0.8,3,ephemerop,ameletidae,ameletus,12.5,
NWT,GL4,LAKE,Gl4_2E,2018-07-17,5,2.5,0.6,0.5,2.1,1.9,SZ51,0.8,4,ephemerop,ameletidae,ameletus,1,
NWT,GL4,LAKE,Gl4_2E,2018-07-17,5,2.5,0.6,0.5,2.1,1.9,SZ51,0.8,5,ephemerop,ameletidae,ameletus,3.125,
NWT,GL4,LAKE,Gl4_2E,2018-07-17,5,2.5,0.6,0.5,2.1,1.9,SZ51,0.8,1,trichop,apataniidae,apatania,10,
NWT,GL4,LAKE,Gl4_2E,2018-07-17,5,2.5,0.6,0.5,2.1,1.9,SZ51,0.8,2,trichop,apataniidae,apatania,10,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,1,diptera,chironomidae,NaN,1,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,2,diptera,chironomidae,NaN,1,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,3,diptera,chironomidae,NaN,1,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,1,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,2,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,3,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,4,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,5,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,6,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,7,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,8,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,9,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,10,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,11,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,12,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,13,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,14,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,15,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,16,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,17,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,18,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,19,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,20,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,21,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,22,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,23,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,24,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,25,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,26,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,27,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,28,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,29,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,30,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,31,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,32,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,33,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,34,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,35,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,36,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,37,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,38,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,39,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,40,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,41,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,42,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,43,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,44,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,45,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,46,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,47,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,48,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,49,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,50,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,51,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,52,diptera,simuliidae,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,1,ephemerop,baetidae ,NaN,3.125,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,2,ephemerop,baetidae ,NaN,2,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,3,ephemerop,baetidae ,NaN,2.5,
NWT,GL4,INLET,Gl4_3IN,2018-07-17,5,2,0.7,2.2,0.5,2.8,SZ51,0.8,4,ephemerop,baetidae ,NaN,2.7,
NWT,GL4,LAKE,Gl4_4W,2018-07-17,5,2,3.9,1.9,2.4,2.2,SZ51,0.8,1,ephemerop,ameletidae,ameletus,13.5,
NWT,GL4,LAKE,Gl4_4W,2018-07-17,5,2,3.9,1.9,2.4,2.2,SZ51,0.8,1,trichop,apataniidae,apatania,11,
NWT,GL4,LAKE,Gl4_5W,2018-07-17,5,4,1.9,1,2.1,0.5,SZ51,0.8,1,trichop,apataniidae,apatania,13,
NWT,GL4,LAKE,Gl4_5W,2018-07-17,5,4,1.9,1,2.1,0.5,SZ51,0.8,1,ephemerop,ameletidae,ameletus,14,
NWT,GL4,LAKE,Gl4_5W,2018-07-17,5,4,1.9,1,2.1,0.5,SZ51,0.8,2,ephemerop,ameletidae,ameletus,13,
NWT,GL4,LAKE,Gl4_5W,2018-07-17,5,4,1.9,1,2.1,0.5,SZ51,0.8,3,ephemerop,ameletidae,ameletus,15,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,1,ephemerop,baetidae ,NaN,3.125,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,2,ephemerop,baetidae ,NaN,9.375,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,3,ephemerop,baetidae ,NaN,9.375,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,4,ephemerop,baetidae ,NaN,10,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,5,ephemerop,baetidae ,NaN,3.125,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,6,ephemerop,baetidae ,NaN,3.125,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,7,ephemerop,baetidae ,NaN,10,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,8,ephemerop,baetidae ,NaN,12.5,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,9,ephemerop,baetidae ,NaN,12.5,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,10,ephemerop,baetidae ,NaN,13,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,11,ephemerop,baetidae ,NaN,13.5,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,12,ephemerop,baetidae ,NaN,12.5,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,13,ephemerop,baetidae ,NaN,15,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,14,ephemerop,baetidae ,NaN,6,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,15,ephemerop,baetidae ,NaN,3.125,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,16,ephemerop,baetidae ,NaN,3.125,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,17,ephemerop,baetidae ,NaN,5,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,18,ephemerop,baetidae ,NaN,4,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,19,ephemerop,baetidae ,NaN,3.125,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,20,ephemerop,baetidae ,NaN,9.375,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,21,ephemerop,baetidae ,NaN,9.375,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,22,ephemerop,baetidae ,NaN,10,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,23,ephemerop,baetidae ,NaN,7,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,24,ephemerop,baetidae ,NaN,3.125,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,25,ephemerop,baetidae ,NaN,3,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,26,ephemerop,baetidae ,NaN,2,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,27,ephemerop,baetidae ,NaN,10,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,28,ephemerop,baetidae ,NaN,11,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,29,ephemerop,baetidae ,NaN,6,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,1,plecoptera,perlodidae,NaN,17,
NWT,GL4,OUTLET,Gl4_6OUT,2018-07-17,5,2.1,4,2.5,2.6,1,SZ51,0.8,1,trichop,apataniidae,apatania,12.5,
NWT,ALB,LAKE,ALB_1W,2018-07-19,5,3.1,0.7,1.7,2,0.5,SZ51,0.8,1,diptera,chironomidae,NaN,1,
NWT,ALB,LAKE,ALB_1W,2018-07-19,5,3.1,0.7,1.7,2,0.5,SZ51,0.8,2,diptera,chironomidae,NaN,2,
NWT,ALB,LAKE,ALB_1W,2018-07-19,5,3.1,0.7,1.7,2,0.5,SZ51,0.8,3,diptera,chironomidae,NaN,2,
NWT,ALB,LAKE,ALB_1W,2018-07-19,5,3.1,0.7,1.7,2,0.5,SZ51,0.8,4,diptera,chironomidae,NaN,2,
NWT,ALB,LAKE,ALB_1W,2018-07-19,5,3.1,0.7,1.7,2,0.5,SZ51,0.8,5,diptera,chironomidae,NaN,1,
